V01000 V04001 V04002 V04202 C56001 C56002 C56003 C56004 C56005_400 V56006 V56007 V56008 V56019 V56020 V56021 V56208_400_010 V56208_400_020 V56208_400_050 V56208_400_070 V56208_400_100
53611 2003 6 1 春小麦 抽穗 6月1日 普遍期 提前0天 -9999 -9999 530 1297 -3 0 50 70 65 -9999 -9999 
53611 2003 6 2 春玉米 拔节 6月20日 普遍期 提前7天 120 1 -9999 1347 57 0 58 78 76 -9999 -9999 
53611 2003 6 2 春小麦 未进 -9999 -9999 -9999 -9999 -9999 -9999 1524 -4 0 34 50 49 -9999 -9999 
53611 2003 6 3 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 1571 45 0 44 58 65 -9999 -9999 
53611 2003 6 3 春小麦 乳熟 6月23日 普遍期 提前0天 74 1 562 1748 -19 0 37 43 37 -9999 -9999 
53611 2003 7 1 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 1798 18 0 41 52 55 -9999 -9999 
53611 2003 7 1 春小麦 成熟 7月9日 普遍期 提前2天 -9999 -9999 -9999 1953 -57 3 33 40 35 -9999 -9999 
53611 2003 7 3 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 2307 -8 0 57 80 71 -9999 -9999 
53611 2003 8 1 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 2546 -13 0 51 66 62 -9999 -9999 
53611 2003 9 2 春玉米 成熟 9月18日 普遍期 提前0天 -9999 -9999 -9999 3372 15 0 66 81 75 -9999 -9999 
53611 2004 4 2 春玉米 出苗 4月20日 普遍期 提前11天 -9999 -9999 -9999 242 104 0 57 89 78 -9999 -9999 
53611 2004 4 2 春小麦 分蘖 4月20日 普遍期 提前4天 -9999 -9999 -9999 460 79 0 57 89 78 -9999 -9999 
53611 2004 5 1 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 603 173 0 46 75 84 -9999 -9999 
53611 2004 5 1 春小麦 拔节 5月10日 普遍期 提前3天 28 1 538 821 137 0 46 75 84 -9999 -9999 
53611 2004 5 3 春玉米 七叶 -9999 普遍期 提前3天 -9999 -9999 -9999 996 154 0 53 77 82 -9999 -9999 
53611 2004 5 3 春小麦 抽穗 5月29日 普遍期 提前3天 -9999 -9999 359 1214 133 0 53 77 82 -9999 -9999 
53611 2004 6 3 春玉米 拔节 6月28日 普遍期 推迟1天 93 2 413 1641 114 0 88 77 70 -9999 -9999 
53611 2004 6 3 春小麦 未进 -9999 -9999 -9999 -9999 -9999 -9999 1859 92 0 88 77 70 -9999 -9999 
53611 2004 7 1 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 1890 110 0 64 77 76 -9999 -9999 
53611 2004 7 1 春小麦 成熟 7月8日 普遍期 提前3天 -9999 -9999 -9999 2066 56 0 64 77 76 -9999 -9999 
53611 2004 9 3 春玉米 成熟 9月28日 普遍期 推迟10天 -9999 -9999 -9999 3680 324 0 80 91 80 -9999 -9999 
53611 2005 4 1 春小麦 出苗 4月5日 普遍期 推迟2天 -9999 -9999 -9999 267 18 0 87 99 97 -9999 -9999 
53611 2005 4 1 春玉米 播种 4月8日 普遍期 推迟1天 -9999 -9999 -9999 12 -5 0 87 99 97 -9999 -9999 
53611 2005 4 2 春小麦 未进 -9999 -9999 -9999 -9999 -9999 -9999 380 -1 0 81 98 80 -9999 -9999 
53611 2005 4 2 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 125 -13 0 81 98 80 -9999 -9999 
53611 2005 4 3 春小麦 分蘖 4月26日 普遍期 推迟2天 -9999 -9999 371 560 43 0 92 99 94 -9999 -9999 
53611 2005 4 3 春玉米 出苗 4月27日 普遍期 提前4天 -9999 -9999 -9999 305 44 0 92 99 94 -9999 -9999 
53611 2005 5 1 春小麦 拔节 5月10日 开始期 推迟1天 -9999 -9999 -9999 742 58 0 59 90 88 -9999 -9999 
53611 2005 5 1 春玉米 三叶 5月6日 普遍期 提前5天 -9999 -9999 -9999 487 57 0 59 90 88 -9999 -9999 
53611 2005 5 2 春小麦 拔节 5月14日 普遍期 推迟1天 27 1 525 924 53 0 99 99 93 -9999 -9999 
53611 2005 5 2 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 669 49 0 99 99 93 -9999 -9999 
53611 2005 5 3 春小麦 抽穗 5月30日 开始期 推迟1天 -9999 -9999 -9999 1148 67 0 63 83 85 -9999 -9999 
53611 2005 5 3 春玉米 七叶 5月28日 普遍期 提前6天 -9999 -9999 -9999 893 51 0 63 83 85 -9999 -9999 
53611 2005 6 1 春小麦 抽穗 6月1日 普遍期 提前0天 -9999 -9999 351 1382 82 0 48 67 75 -9999 -9999 
53611 2005 6 1 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 1127 65 0 48 67 75 -9999 -9999 
53611 2005 6 2 春小麦 未进 -9999 -9999 -9999 -9999 -9999 -9999 1647 119 6 32 49 62 -9999 -9999 
53611 2005 6 2 春玉米 拔节 6月20日 普遍期 提前7天 60 1 304 1392 102 6 32 49 62 -9999 -9999 
53611 2005 6 3 春小麦 乳熟 6月26日 普遍期 推迟3天 71 2 388 1898 131 0 99 99 89 -9999 -9999 
53611 2005 6 3 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 1643 117 0 99 99 89 -9999 -9999 
53611 2005 7 1 春小麦 成熟 7月8日 普遍期 提前3天 -9999 -9999 -9999 2103 93 0 53 69 79 -9999 -9999 
53611 2005 7 1 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 1643 119 0 53 69 79 -9999 -9999 
53611 2005 7 2 春玉米 抽穗 7月17日 普遍期 提前3天 -9999 -9999 -9999 2164 117 0 53 83 73 -9999 -9999 
53611 2005 7 3 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 2435 120 0 99 99 90 -9999 -9999 
53611 2005 8 2 春玉米 乳熟 8月19日 普遍期 推迟1天 170 2 289 2901 124 0 63 -9999 -9999 -9999 -9999 
53611 2005 8 3 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 3152 123 0 56 84 75 -9999 -9999 
53611 2005 9 1 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 3363 147 0 58 81 77 -9999 -9999 
53611 2005 9 2 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 3535 178 0 48 74 75 -9999 -9999 
53611 2006 3 2 春小麦 未进 -9999 -9999 -9999 -9999 -9999 -9999 91 16 0 86 99 99 -9999 -9999 
53611 2006 6 2 春小麦 未进 -9999 -9999 -9999 -9999 -9999 -9999 1640 65 0 43 64 73 -9999 -9999 
53611 2006 7 1 春小麦 未进 -9999 -9999 -9999 -9999 -9999 -9999 2152 131 0 77 90 76 -9999 -9999 
53611 2006 9 2 春玉米 成熟 9月18日 普遍期 提前1天 -9999 -9999 -9999 3466 62 0 74 92 78 -9999 -9999 
53611 2007 2 3 春小麦 播种 2月27日 普遍期 提前0天 -9999 -9999 -9999 6 -6 0 99 99 99 -9999 -9999 
53611 2007 3 1 春小麦 未进 -9999 -9999 -9999 -9999 -9999 -9999 15 -14 0 99 99 99 -9999 -9999 
53611 2007 3 2 春小麦 未进 -9999 -9999 -9999 -9999 -9999 -9999 56 -20 0 99 99 99 -9999 -9999 
53611 2007 7 2 春玉米 抽穗 7月18日 普遍期 提前1天 -9999 -9999 -9999 2103 23 0 51 72 85 -9999 -9999 
53611 2007 8 3 春玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 3079 -2 0 74 84 78 -9999 -9999 
