V01000 V04001 V04002 V04202 C56001 C56002 C56003 C56004 C56005_400 V56006 V56007 V56008 V56019 V56020 V56021 V56208_400_010 V56208_400_020 V56208_400_050 V56208_400_070 V56208_400_100
54714 1996 12 2 冬小麦 分蘖 10月30日 普遍期 推迟6天 -9999 -9999 -9999 619 -81 0 99 93 75 -9999 -9999 
54714 1996 12 3 冬小麦 分蘖 10月30日 普遍期 推迟6天 -9999 -9999 -9999 647 -60 -9999 -9999 -9999 -9999 -9999 -9999 
54714 1997 1 1 冬小麦 分蘖 10月30日 普遍期 推迟6天 -9999 -9999 -9999 647 -62 -9999 -9999 -9999 -9999 -9999 -9999 
54714 1997 1 3 冬小麦 分蘖 10月30日 普遍期 推迟6天 -9999 -9999 -9999 658 -57 -9999 -9999 -9999 -9999 -9999 -9999 
54714 1997 2 1 冬小麦 分蘖 10月30日 普遍期 推迟6天 -9999 -9999 -9999 664 -45 -9999 -9999 -9999 -9999 -9999 -9999 
54714 1997 2 3 冬小麦 返青 02月26日 普遍期 正常 -9999 -9999 798 736 -20 0 99 99 74 -9999 -9999 
54714 1997 3 1 冬小麦 返青 02月26日 普遍期 正常 -9999 -9999 798 820 22 0 84 91 79 -9999 -9999 
54714 1997 3 2 冬小麦 返青 02月26日 普遍期 正常 -9999 -9999 798 892 20 0 99 99 85 -9999 -9999 
54714 1997 3 3 冬小麦 拔节 03月30日 开始期 提前6天 -9999 -9999 -9999 1007 43 0 86 88 80 -9999 -9999 
54714 1997 4 1 冬小麦 拔节 04月02日 普遍期 提前8天 0 2 1035 1121 25 0 73 78 72 -9999 -9999 
54714 1997 4 2 冬小麦 拔节 04月02日 普遍期 提前8天 0 2 1035 1268 23 0 -9999 -9999 -9999 -9999 -9999 
54714 1997 4 2 棉花 播种 04月16日 普遍期 提前6天 -9999 -9999 -9999 57 57 0 70 77 92 -9999 -9999 
54714 1997 4 3 冬小麦 抽穗 04月30日 开始期 推迟2天 -9999 -9999 -9999 1441 26 0 71 77 74 -9999 -9999 
54714 1997 4 3 棉花 出苗 04月30日 普遍期 提前5天 -9999 -9999 -9999 230 93 0 60 69 77 -9999 -9999 
54714 1997 5 1 冬小麦 抽穗 05月01日 普遍期 正常 -9999 -9999 -9999 1628 21 0 45 40 52 -9999 -9999 
54714 1997 5 1 棉花 播种 04月16日 普遍期 提前6天 -9999 -9999 -9999 417 87 0 52 61 75 -9999 -9999 
54714 1997 5 2 冬小麦 乳熟 05月18日 普遍期 提前3天 81 2 408 1838 31 0 37 41 45 -9999 -9999 
54714 1997 5 2 棉花 第三真叶 05月16日 普遍期 提前11天 -9999 -9999 -9999 626 97 0 67 74 87 -9999 -9999 
54714 1997 5 3 冬小麦 乳熟 05月18日 普遍期 提前3天 81 2 408 2072 15 0 -9999 -9999 -9999 -9999 -9999 
54714 1997 5 3 棉花 第五真叶 05月24日 普遍期 提前9天 -9999 -9999 -9999 860 81 0 58 68 74 -9999 -9999 
54714 1997 6 1 冬小麦 成熟 06月08日 普遍期 正常 -9999 -9999 -9999 2239 -14 0 70 65 53 -9999 -9999 
54714 1997 6 1 棉花 第五真叶 05月24日 普遍期 提前9天 -9999 -9999 -9999 1078 54 0 66 73 71 -9999 -9999 
54714 1997 6 2 棉花 第五真叶 05月24日 普遍期 提前9天 -9999 -9999 -9999 1360 81 0 32 39 60 -9999 -9999 
54714 1997 6 2 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 42 54 53 -9999 -9999 
54714 1997 6 3 棉花 开花 06月28日 普遍期 提前13天 46 2 -9999 1650 106 8 30 34 58 -9999 -9999 
54714 1997 6 3 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 -9999 -9999 -9999 -9999 -9999 
54714 1997 7 1 棉花 开花 06月28日 普遍期 提前13天 46 2 -9999 1934 130 0 91 78 50 -9999 -9999 
54714 1997 7 1 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 99 90 80 -9999 -9999 
54714 1997 7 2 棉花 开花 06月28日 普遍期 提前13天 46 2 -9999 2229 156 8 26 29 28 -9999 -9999 
54714 1997 7 2 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 53 64 63 -9999 -9999 
54714 1997 7 3 棉花 开花 06月28日 普遍期 提前13天 46 2 -9999 2563 191 0 37 39 39 -9999 -9999 
54714 1997 7 3 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 48 50 46 -9999 -9999 
54714 1997 8 1 棉花 裂铃 08月08日 开始期 提前19天 -9999 -9999 -9999 2845 202 3 27 30 26 -9999 -9999 
54714 1997 8 1 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 -9999 -9999 -9999 -9999 -9999 
54714 1997 8 2 棉花 裂铃 08月14日 普遍期 提前21天 -9999 -9999 -9999 3115 218 0 -9999 -9999 -9999 -9999 -9999 
54714 1997 8 2 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 63 69 62 -9999 -9999 
54714 1997 8 3 棉花 裂铃 08月14日 普遍期 提前21天 -9999 -9999 -9999 3421 250 0 72 71 78 -9999 -9999 
54714 1997 8 3 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 77 75 70 -9999 -9999 
54714 1997 9 1 棉花 裂铃 08月14日 普遍期 提前21天 -9999 -9999 -9999 3659 260 0 55 65 81 -9999 -9999 
54714 1997 9 1 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 39 51 44 -9999 -9999 
54714 1997 9 2 棉花 裂铃 08月14日 普遍期 提前21天 -9999 -9999 -9999 3834 222 0 95 85 93 -9999 -9999 
54714 1997 9 2 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 98 93 76 -9999 -9999 
54714 1997 10 2 冬小麦 出苗 10月13日 普遍期 推迟7天 -9999 -9999 -9999 278 -64 0 72 79 72 -9999 -9999 
54714 1997 10 2 棉花 裂铃 08月14日 普遍期 提前21天 -9999 -9999 -9999 4360 236 0 42 53 60 -9999 -9999 
54714 1997 10 3 冬小麦 分蘖 10月28日 普遍期 推迟2天 -9999 -9999 -9999 414 -28 0 57 66 63 -9999 -9999 
54714 1997 10 3 棉花 停止生长 10月26日 普遍期 正常 -9999 -9999 279 4438 237 0 39 53 55 -9999 -9999 
54714 1997 11 1 冬小麦 分蘖 11月08日 普遍期 推迟2天 -9999 -9999 -9999 414 -28 0 57 66 63 -9999 -9999 
54714 1997 11 1 棉花 停止生长 11月06日 普遍期 正常 -9999 -9999 279 4438 237 0 39 53 55 -9999 -9999 
54714 1997 11 2 冬小麦 分蘖 11月08日 普遍期 推迟2天 -9999 -9999 -9999 562 -34 0 85 79 65 -9999 -9999 
54714 1997 11 3 冬小麦 分蘖 11月08日 普遍期 推迟2天 -9999 -9999 -9999 605 -24 0 -9999 -9999 -9999 -9999 -9999 
54714 1997 12 1 冬小麦 停止生长 12月03日 普遍期 提前4天 17 2 558 612 -36 0 99 99 75 -9999 -9999 
54714 1997 12 2 冬小麦 停止生长 12月03日 普遍期 提前4天 17 2 558 632 -24 0 99 99 74 -9999 -9999 
54714 1997 12 3 冬小麦 停止生长 12月03日 普遍期 提前4天 17 2 558 641 -19 0 99 99 84 -9999 -9999 
54714 1998 1 1 冬小麦 停止生长 12月03日 普遍期 提前4天 17 2 558 649 -13 -9999 -9999 -9999 -9999 -9999 -9999 
54714 1998 1 2 冬小麦 停止生长 12月03日 普遍期 提前4天 17 2 558 649 -14 -9999 -9999 -9999 -9999 -9999 -9999 
54714 1998 1 3 冬小麦 停止生长 12月03日 普遍期 提前4天 17 2 558 650 -17 -9999 -9999 -9999 -9999 -9999 -9999 
54714 1998 2 1 冬小麦 停止生长 12月03日 普遍期 提前4天 17 2 558 659 -14 -9999 -9999 -9999 -9999 -9999 -9999 
54714 1998 2 2 冬小麦 停止生长 12月03日 普遍期 提前4天 17 2 558 698 11 0 92 86 74 -9999 -9999 
54714 1998 2 3 冬小麦 返青 02月24日 普遍期 正常 -9999 -9999 684 742 39 0 95 94 78 -9999 -9999 
54714 1998 3 1 冬小麦 返青 02月24日 普遍期 正常 -9999 -9999 684 821 79 0 84 89 78 -9999 -9999 
54714 1998 3 3 冬小麦 返青 02月24日 普遍期 正常 -9999 -9999 684 1002 98 0 87 93 79 -9999 -9999 
54714 1998 4 1 冬小麦 拔节 04月06日 普遍期 提前3天 -9999 -9999 784 1125 104 0 85 89 80 -9999 -9999 
54714 1998 4 2 冬小麦 拔节 04月06日 普遍期 提前3天 -9999 -9999 784 1303 136 0 50 65 63 -9999 -9999 
54714 1998 4 2 棉花 播种 04月20日 普遍期 正常 -9999 -9999 -9999 0 0 0 70 76 76 -9999 -9999 
54714 1998 4 3 冬小麦 抽穗 04月24日 普遍期 提前7天 -9999 -9999 -9999 1465 133 0 -9999 -9999 -9999 -9999 -9999 
54714 1998 4 3 棉花 出苗 04月30日 普遍期 提前3天 -9999 -9999 -9999 163 -2 0 66 73 84 -9999 -9999 
54714 1998 5 1 冬小麦 抽穗 04月24日 普遍期 提前7天 -9999 -9999 -9999 1638 117 0 93 87 83 -9999 -9999 
54714 1998 5 1 棉花 出苗 04月30日 普遍期 提前3天 -9999 -9999 -9999 336 -18 0 73 73 91 -9999 -9999 
54714 1998 5 2 冬小麦 乳熟 05月16日 普遍期 提前5天 67 2 318 1835 110 0 53 61 62 -9999 -9999 
54714 1998 5 2 棉花 出苗 04月30日 普遍期 提前3天 -9999 -9999 -9999 532 -25 0 72 74 89 -9999 -9999 
54714 1998 5 3 冬小麦 乳熟 05月16日 普遍期 提前5天 67 2 318 2049 75 0 80 64 59 -9999 -9999 
54714 1998 5 3 棉花 第五真叶 05月30日 普遍期 提前1天 -9999 -9999 -9999 746 -60 0 99 92 80 -9999 -9999 
54714 1998 6 1 冬小麦 成熟 06月04日 普遍期 提前4天 -9999 -9999 -9999 2122 -46 0 51 62 57 -9999 -9999 
54714 1998 6 1 棉花 第五真叶 05月30日 普遍期 提前1天 -9999 -9999 -9999 961 -89 0 66 71 71 -9999 -9999 
54714 1998 6 2 棉花 现蕾 06月16日 普遍期 推迟1天 -9999 -9999 -9999 1220 -86 0 78 71 79 -9999 -9999 
54714 1998 6 2 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 -9999 -9999 -9999 -9999 -9999 
54714 1998 6 3 棉花 现蕾 06月16日 普遍期 推迟1天 -9999 -9999 -9999 1498 -74 0 37 37 62 -9999 -9999 
54714 1998 6 3 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 84 90 82 -9999 -9999 
54714 1998 7 1 棉花 开花 07月06日 普遍期 提前3天 61 2 -9999 1756 -78 0 79 48 62 -9999 -9999 
54714 1998 7 1 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 -9999 -9999 0 99 99 78 -9999 -9999 
