V01000 V04001 V04002 V04202 C56001 C56002 C56003 C56004 C56005_400 V56006 V56007 V56008 V56019 V56020 V56021 V56208_400_010 V56208_400_020 V56208_400_050 V56208_400_070 V56208_400_100
56586 1995 8 2 夏玉米 抽雄 07月19日 普遍期 提前4天 -9999 -9999 -9999 2376 334 0 96 99 99 -9999 -9999 
56586 1995 8 2 一季稻 抽穗 08月15日 普遍期 正常 -9999 -9999 293 2459 118 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1995 8 3 夏玉米 乳熟 08月24日 普遍期 推迟5天 229 1 207 2589 335 0 90 99 99 -9999 -9999 
56586 1995 8 3 一季稻 抽穗 08月29日 末期 -9999 -9999 -9999 -9999 2672 118 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1995 10 1 一季稻 未进 -9999 -9999 -9999 -9999 -9999 -9999 3280 234 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1996 4 2 夏玉米 出苗 04月19日 普遍期 提前21天 -9999 -9999 -9999 166 -9999 0 71 93 99 -9999 -9999 
56586 1996 4 2 一季稻 未进 -9999 -9999 -9999 -9999 -9999 -9999 184 25 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1996 4 3 夏玉米 三叶 04月24日 普遍期 提前19天 -9999 -9999 -9999 299 271 0 68 89 99 -9999 -9999 
56586 1996 4 3 一季稻 未进 -9999 -9999 -9999 -9999 -9999 -9999 317 9 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1996 5 2 夏玉米 七叶 05月16日 普遍期 提前25天 -9999 -9999 322 562 229 0 76 86 99 -9999 -9999 
56586 1996 5 2 一季稻 未进 -9999 -9999 -9999 -9999 -9999 -9999 581 -43 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1997 8 2 夏玉米 乳熟 08月18日 普遍期 提前1天 261 2 322 2410 367 0 88 89 85 -9999 -9999 
56586 1997 8 2 一季稻 抽穗 08月20日 普遍期 推迟5天 -9999 -9999 483 2385 44 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1999 5 1 夏玉米 七叶 05月08日 开始期 -9999 -9999 -9999 -9999 484 299 0 86 97 82 -9999 -9999 
56586 1999 5 1 一季稻 未进 -9999 -9999 -9999 -9999 -9999 -9999 435 -25 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1999 6 3 夏玉米 未进 -9999 -9999 -9999 -9999 -9999 -9999 1352 324 0 92 96 99 -9999 -9999 
56586 1999 6 3 一季稻 未进 -9999 -9999 -9999 -9999 -9999 -9999 1303 -25 -9999 -9999 -9999 -9999 -9999 -9999 
56586 1999 10 3 一季稻 成熟 10月22日 末期 -99 -9999 -9999 -9999 3274 228 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 4 3 夏玉米 三叶 04月26日 普遍期 提前17天 -9999 -9999 -9999 280 252 0 78 91 99 -9999 -9999 
56586 2000 4 3 一季稻 未进 -9999 -9999 -9999 -9999 -9999 -9999 237 -71 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 5 1 夏玉米 播种 05月08日 普遍期 提前20天 -9999 -9999 -9999 20 20 0 96 99 99 -9999 -9999 
56586 2000 5 1 夏玉米 出苗 05月10日 普遍期 提前20天 -9999 -9999 -9999 152 152 0 94 99 99 -9999 -9999 
56586 2000 5 1 一季稻 出苗 05月07日 开始期 提前2天 -9999 -9999 -9999 110 -50 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 5 2 夏玉米 出苗 05月20日 普遍期 提前20天 -9999 -9999 -9999 152 152 0 94 99 99 -9999 -9999 
56586 2000 5 2 夏玉米 七叶 05月14日 普遍期 提前27天 -9999 -9999 -9999 604 270 0 72 80 99 -9999 -9999 
56586 2000 5 2 一季稻 出苗 05月17日 开始期 提前2天 -9999 -9999 -9999 110 -50 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 5 2 一季稻 未进 -9999 -9999 -9999 -9999 -9999 -9999 561 -62 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 5 3 夏玉米 出苗 05月20日 普遍期 提前20天 -9999 -9999 -9999 778 257 0 73 73 99 -9999 -9999 
56586 2000 5 3 一季稻 移栽 05月30日 普遍期 提前5天 23 2 2383 735 -70 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 6 1 夏玉米 出苗 05月20日 普遍期 提前20天 -9999 -9999 -9999 979 304 0 61 71 99 -9999 -9999 
56586 2000 6 1 一季稻 返青 06月04日 普遍期 提前6天 -9999 -9999 -9999 936 -35 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 6 3 夏玉米 出苗 05月20日 普遍期 提前20天 -9999 -9999 -9999 1332 304 0 84 96 99 -9999 -9999 
56586 2000 6 3 一季稻 分蘖 06月26日 普遍期 提前17天 -9999 -9999 255 1289 -39 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 7 1 夏玉米 出苗 05月20日 普遍期 提前20天 -9999 -9999 -9999 1521 298 0 93 98 78 -9999 -9999 
56586 2000 7 1 一季稻 分蘖 06月26日 普遍期 提前17天 -9999 -9999 255 1479 -45 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 7 2 夏玉米 抽雄 07月15日 普遍期 提前8天 -9999 -9999 -9999 1725 296 0 88 99 99 -9999 -9999 
56586 2000 7 2 一季稻 分蘖 06月26日 普遍期 提前17天 -9999 -9999 255 1682 -55 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 7 3 夏玉米 抽雄 07月25日 普遍期 提前8天 -9999 -9999 -9999 1725 296 0 88 99 99 -9999 -9999 
56586 2000 7 3 一季稻 分蘖 06月26日 普遍期 提前17天 -9999 -9999 255 1682 -55 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 8 1 夏玉米 抽雄 07月25日 普遍期 提前8天 -9999 -9999 -9999 2127 280 0 95 97 87 -9999 -9999 
56586 2000 8 1 一季稻 孕穗 08月06日 开始期 -9999 -9999 -9999 -9999 2084 -64 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 8 3 夏玉米 抽雄 07月25日 普遍期 提前8天 -9999 -9999 -9999 2514 260 0 99 99 66 -9999 -9999 
56586 2000 8 3 一季稻 抽穗 08月23日 普遍期 推迟8天 -9999 -9999 -9999 2472 -83 -9999 -9999 -9999 -9999 -9999 -9999 
56586 2000 9 1 夏玉米 抽雄 07月25日 普遍期 提前8天 -9999 -9999 -9999 2673 240 0 87 99 79 -9999 -9999 
56586 2000 9 1 一季稻 抽穗 08月23日 普遍期 推迟8天 -9999 -9999 -9999 2630 -102 -9999 -9999 -9999 -9999 -9999 -9999 
